item_id,item_name,base_price,effective_price,item_rating,item_sold_count,spicy_level,calories_estimate,is_available,is_signature,category_name,shop_id,shop_name,shop_rating,shop_status,avg_delivery_time_min,min_order_amount,full_address,latitude,longitude,estimated_delivery_fee,recommendation_score
item_025_002,Beef kebab wrap,79000,79000,4.9,3073,1,444,0,0,Wrap,shop_025,Kebab & Wrap Corner,4.7,open,22,20000,"170 Lê Lợi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.778341,106.702005,19000,0.5952
item_001_001,Cơm tấm sườn bì chả,59000,59000,4.3,1107,0,341,1,1,Cơm,shop_001,Cơm Tấm Ba Ghiền Q1,4.1,open,36,25000,"94 Phan Bội Châu, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh",10.774997,106.697233,9000,0.5948
item_025_003,Falafel wrap chay,65000,65000,4.9,351,0,259,1,0,Wrap,shop_025,Kebab & Wrap Corner,4.7,open,22,20000,"170 Lê Lợi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.778341,106.702005,19000,0.594
item_030_005,Guacamole chips,55000,55000,4.7,881,0,618,1,1,Ăn vặt,shop_030,Taco Fiesta,4.7,open,36,25000,"96 Đồng Khởi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.781699,106.7039,15000,0.5914
item_027_002,Nghêu hấp Thái,79000,79000,4.4,2421,3,455,0,0,Hải sản,shop_027,Ốc Đêm Sài Gòn,4.2,busy,15,40000,"7 Trần Đình Xu, Phường Cầu Kho, Quận 1, TP. Hồ Chí Minh",10.759622,106.691541,23000,0.5913
item_027_003,Sò điệp nướng mỡ hành,89000,89000,4.4,3706,1,371,1,0,Hải sản,shop_027,Ốc Đêm Sài Gòn,4.2,busy,15,40000,"7 Trần Đình Xu, Phường Cầu Kho, Quận 1, TP. Hồ Chí Minh",10.759622,106.691541,23000,0.5913
item_031_005,Canh bí đỏ thịt bằm,30000,27000,4.3,148,0,888,1,0,Canh,shop_031,Bếp Mẹ Nấu,4.4,open,30,60000,"Hẻm 138/138 Cô Bắc, Phường Cầu Ông Lãnh, Quận 1, TP. Hồ Chí Minh",10.76508,106.692608,17000,0.5882
item_003_001,Gà rán sốt cay Hàn Quốc,89000,89000,4.7,3027,4,885,1,1,Gà rán,shop_003,Gà Rán Seoul Chicken,4.7,closed,21,40000,"170 Lê Lợi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.777832,106.700967,12000,0.5857
item_027_001,Ốc hương rang muối ớt,99000,99000,4.3,2673,4,682,1,1,Ốc,shop_027,Ốc Đêm Sài Gòn,4.2,busy,15,40000,"7 Trần Đình Xu, Phường Cầu Kho, Quận 1, TP. Hồ Chí Minh",10.759622,106.691541,23000,0.5843
item_007_003,Phở đặc biệt,75000,75000,4.6,2953,0,756,1,1,Phở,shop_007,Phở Bò Nam Định 24h,4.7,closed,20,60000,"220 Nguyễn Trung Trực, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh",10.774813,106.695116,21000,0.5831
item_017_002,Trà sữa ô long kem cheese,49000,49000,4.6,3171,0,61,0,1,Trà sữa,shop_017,Trà Sữa Moon Tea,4.7,open,20,30000,"97 Lê Thánh Tôn, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh",10.775029,106.695009,19000,0.5831
item_020_005,Bánh quẩy,12000,12000,4.5,409,0,169,1,1,Món thêm,shop_020,Bánh Canh Cua 79,4.4,open,20,60000,"29 Mai Thị Lựu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.785874,106.698586,13000,0.5829
item_041_002,Sandwich tuna mayo,65000,65000,4.6,218,0,789,1,0,Sandwich,shop_041,Sandwich Deli Corner,4.7,open,16,20000,"28 Mạc Thị Bưởi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.780991,106.706304,10000,0.5812
item_003_002,Gà không xương sốt mật ong,85000,85000,4.6,3373,0,655,1,0,Gà rán,shop_003,Gà Rán Seoul Chicken,4.7,closed,21,40000,"170 Lê Lợi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.777832,106.700967,12000,0.5787
item_039_006,Sâm lạnh,18000,18000,4.4,2770,0,211,1,0,Đồ uống,shop_039,Hủ Tiếu Nam Vang Tài Lộc,4.3,busy,18,25000,"121 Nguyễn Thái Học, Phường Cầu Ông Lãnh, Quận 1, TP. Hồ Chí Minh",10.765662,106.691617,29000,0.578
item_044_005,Rau sống thêm,8000,8000,4.6,610,0,231,1,1,Món thêm,shop_044,Bún Cá Nha Trang,4.8,open,29,30000,"16 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh",10.765811,106.70282,19000,0.5778
item_027_005,Bánh mì chấm sốt,10000,10000,4.2,3799,0,251,1,0,Món thêm,shop_027,Ốc Đêm Sài Gòn,4.2,busy,15,40000,"7 Trần Đình Xu, Phường Cầu Kho, Quận 1, TP. Hồ Chí Minh",10.759622,106.691541,23000,0.5773
item_027_006,Nước ngọt lon,18000,18000,4.2,2100,0,60,1,1,Đồ uống,shop_027,Ốc Đêm Sài Gòn,4.2,busy,15,40000,"7 Trần Đình Xu, Phường Cầu Kho, Quận 1, TP. Hồ Chí Minh",10.759622,106.691541,23000,0.5773
item_007_002,Phở bò chín,55000,55000,4.5,2687,0,758,1,0,Phở,shop_007,Phở Bò Nam Định 24h,4.7,closed,20,60000,"220 Nguyễn Trung Trực, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh",10.774813,106.695116,21000,0.5761
item_030_006,Lemon soda,30000,28000,4.6,96,0,162,1,1,Đồ uống,shop_030,Taco Fiesta,4.7,open,36,25000,"96 Đồng Khởi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.781699,106.7039,15000,0.5753
item_021_004,Gỏi xoài cá trê,85000,85000,4.6,154,2,861,1,0,Gỏi,shop_021,Bếp Thái Tuk Tuk,4.7,open,16,30000,"146 Nguyễn Huệ, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.782896,106.703009,21000,0.5723
item_039_004,Súp xí quách,59000,59000,4.3,2712,0,914,1,0,Súp,shop_039,Hủ Tiếu Nam Vang Tài Lộc,4.3,busy,18,25000,"121 Nguyễn Thái Học, Phường Cầu Ông Lãnh, Quận 1, TP. Hồ Chí Minh",10.765662,106.691617,29000,0.571
item_026_001,Cơm gà sốt tiêu đen,59000,59000,3.9,881,1,640,1,1,Cơm,shop_026,Cơm Văn Phòng Bento Việt,4.1,open,28,60000,"217 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh",10.770796,106.698751,21000,0.5709
item_031_006,Trà atiso,20000,20000,4.2,701,0,260,1,0,Đồ uống,shop_031,Bếp Mẹ Nấu,4.4,open,30,60000,"Hẻm 138/138 Cô Bắc, Phường Cầu Ông Lãnh, Quận 1, TP. Hồ Chí Minh",10.76508,106.692608,17000,0.558
item_039_002,Hủ tiếu khô xá xíu,65000,65000,4.1,3541,0,709,1,0,Hủ tiếu,shop_039,Hủ Tiếu Nam Vang Tài Lộc,4.3,busy,18,25000,"121 Nguyễn Thái Học, Phường Cầu Ông Lãnh, Quận 1, TP. Hồ Chí Minh",10.765662,106.691617,29000,0.557
item_029_005,Ram cuốn cải,39000,33000,4.3,101,0,322,1,0,Cuốn,shop_029,Mì Quảng Hội An,4.2,open,36,20000,"139 Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, TP. Hồ Chí Minh",10.76437,106.689562,14000,0.555
item_007_006,Trà đá,8000,8000,4.6,1581,0,123,1,0,Đồ uống,shop_007,Phở Bò Nam Định 24h,4.7,closed,20,60000,"220 Nguyễn Trung Trực, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh",10.774813,106.695116,21000,0.5527
item_009_001,Pizza pepperoni size M,129000,129000,4.0,523,1,857,1,1,Pizza,shop_009,Pizza Urban Slice,4.1,open,23,50000,"147 Đồng Khởi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.776256,106.702768,16000,0.5504
item_014_001,Burger bò phô mai,79000,79000,4.5,3457,0,700,1,1,Burger,shop_014,Burger Station Q1,4.3,busy,26,20000,"48 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh",10.767906,106.703311,14000,0.5494
item_003_004,Khoai tây lắc phô mai,39000,37000,4.7,781,0,594,1,0,Ăn vặt,shop_003,Gà Rán Seoul Chicken,4.7,closed,21,40000,"170 Lê Lợi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.777832,106.700967,12000,0.5441
item_022_003,Mì trộn hải sản,59000,59000,4.4,576,2,328,1,0,Mì,shop_022,Mì Trộn Indomie House,4.6,open,33,50000,"141 Cô Giang, Phường Cầu Ông Lãnh, Quận 1, TP. Hồ Chí Minh",10.764801,106.69773,15000,0.5413
item_023_006,Sữa mè đen,18000,18000,4.4,178,0,90,1,0,Đồ uống,shop_023,Xôi Mặn Cô Ba,4.3,open,22,50000,"152 Trương Định, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh",10.77087,106.695812,22000,0.5349
item_033_004,Nem cua bể thêm,35000,35000,4.2,2047,0,96,1,0,Món thêm,shop_033,Bún Chả Hà Nội 36,4.3,closed,25,50000,"53 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.786403,106.695889,15000,0.5329
item_020_003,Bánh canh tôm thịt,69000,69000,4.2,174,1,868,1,0,Bánh canh,shop_020,Bánh Canh Cua 79,4.4,open,20,60000,"29 Mai Thị Lựu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.785874,106.698586,13000,0.5293
item_003_006,Combo gà 2 người,159000,159000,4.6,1413,2,744,1,1,Combo,shop_003,Gà Rán Seoul Chicken,4.7,closed,21,40000,"170 Lê Lợi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.777832,106.700967,12000,0.5249
item_014_002,Burger gà giòn,69000,69000,4.1,3908,1,1015,1,0,Burger,shop_014,Burger Station Q1,4.3,busy,26,20000,"48 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh",10.767906,106.703311,14000,0.5214
item_014_004,Khoai tây chiên lớn,39000,39000,4.1,2437,0,370,1,0,Ăn vặt,shop_014,Burger Station Q1,4.3,busy,26,20000,"48 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh",10.767906,106.703311,14000,0.5214
item_014_005,Combo burger bò,109000,109000,4.1,2080,0,796,0,0,Combo,shop_014,Burger Station Q1,4.3,busy,26,20000,"48 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh",10.767906,106.703311,14000,0.5214
item_024_002,Bún riêu ốc,59000,59000,4.5,378,1,840,1,0,Bún,shop_024,Bún Riêu Cua Đồng,4.4,open,33,60000,"Hẻm 46/181 Hai Bà Trưng, Phường Tân Định, Quận 1, TP. Hồ Chí Minh",10.795929,106.6893,22000,0.5208
item_008_003,Bún bò xào,62000,62000,4.6,308,0,879,1,0,Bún,shop_008,Bún Thịt Nướng An Nhiên,4.5,open,33,30000,"197 Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, TP. Hồ Chí Minh",10.760948,106.688016,21000,0.5181
item_007_005,Quẩy nóng,12000,12000,4.8,1226,0,62,1,0,Món thêm,shop_007,Phở Bò Nam Định 24h,4.7,closed,20,60000,"220 Nguyễn Trung Trực, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh",10.774813,106.695116,21000,0.5174
item_012_001,Cơm chay thập cẩm,52000,52000,4.4,2640,0,621,1,1,Cơm,shop_012,Bếp Chay Sen Vàng,4.4,busy,32,40000,"67 Mai Thị Lựu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.790509,106.701512,16000,0.5158
item_006_001,Bánh mì thịt nướng,30000,30000,4.1,630,1,543,1,1,Bánh mì,shop_006,Bánh Mì Cô Lan,4.2,open,36,50000,"197 Võ Thị Sáu, Phường Tân Định, Quận 1, TP. Hồ Chí Minh",10.794637,106.693534,16000,0.5145
item_025_004,Kebab plate bò,99000,99000,4.9,1191,1,829,0,0,Món chính,shop_025,Kebab & Wrap Corner,4.7,open,22,20000,"170 Lê Lợi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.778341,106.702005,19000,0.5106
item_014_003,Burger nấm chay,69000,59000,4.1,955,0,752,1,1,Burger,shop_014,Burger Station Q1,4.3,busy,26,20000,"48 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh",10.767906,106.703311,14000,0.5041
item_012_005,Canh rong biển đậu hũ,35000,32000,4.4,982,0,588,1,0,Canh,shop_012,Bếp Chay Sen Vàng,4.4,busy,32,40000,"67 Mai Thị Lựu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.790509,106.701512,16000,0.5022
item_012_004,Nấm kho tiêu,49000,49000,4.2,1772,1,559,1,0,Món chính,shop_012,Bếp Chay Sen Vàng,4.4,busy,32,40000,"67 Mai Thị Lựu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.790509,106.701512,16000,0.4979
item_043_003,Croissant bơ,39000,39000,4.3,3364,0,689,1,0,Bánh ngọt,shop_043,Bánh Ngọt Paris Mini,4.4,busy,35,50000,"71 Điện Biên Phủ, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.785488,106.700001,9000,0.4954
item_015_001,Cơm gà Hải Nam,69000,69000,4.5,191,0,855,1,1,Cơm,shop_015,Cơm Gà Hải Nam Singapore,4.5,open,33,25000,"55 Mạc Thị Bưởi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.780757,106.707639,15000,0.4949
item_012_006,Sữa bắp,18000,18000,4.3,1660,0,210,1,1,Đồ uống,shop_012,Bếp Chay Sen Vàng,4.4,busy,32,40000,"67 Mai Thị Lựu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.790509,106.701512,16000,0.4893
item_043_001,Tiramisu cup,55000,55000,4.2,2803,0,532,1,1,Tráng miệng,shop_043,Bánh Ngọt Paris Mini,4.4,busy,35,50000,"71 Điện Biên Phủ, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.785488,106.700001,9000,0.4884
item_043_006,Trà Earl Grey,45000,45000,4.2,2786,0,398,1,0,Đồ uống,shop_043,Bánh Ngọt Paris Mini,4.4,busy,35,50000,"71 Điện Biên Phủ, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.785488,106.700001,9000,0.4884
item_033_001,Bún chả đặc biệt,69000,66000,4.2,648,0,715,1,1,Bún,shop_033,Bún Chả Hà Nội 36,4.3,closed,25,50000,"53 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.786403,106.695889,15000,0.4729
item_026_004,Cơm sườn ram mặn,62000,62000,3.9,164,0,439,1,1,Cơm,shop_026,Cơm Văn Phòng Bento Việt,4.1,open,28,60000,"217 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh",10.770796,106.698751,21000,0.4713
item_013_005,Chân gà tàu xì,65000,65000,4.4,166,1,832,1,1,Dimsum,shop_013,Dimsum Hồng Kông Express,4.4,open,36,30000,"87 Lý Tự Trọng, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh",10.770486,106.698337,8000,0.4711
item_033_005,Rau sống thêm,8000,7000,4.3,563,0,266,1,0,Món thêm,shop_033,Bún Chả Hà Nội 36,4.3,closed,25,50000,"53 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.786403,106.695889,15000,0.4681
item_003_005,Tokbokki gà cay,59000,53000,4.8,110,3,653,1,0,Ăn vặt,shop_003,Gà Rán Seoul Chicken,4.7,closed,21,40000,"170 Lê Lợi, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",10.777832,106.700967,12000,0.4579
item_002_004,Bún bò ít cay,50000,50000,4.0,1634,1,804,0,0,Bún,shop_002,Bún Bò Huế Cô Mai,4.1,open,34,50000,"Hẻm 207/190 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.790668,106.69868,17000,0.4558
item_033_003,Bún chả thịt nướng,59000,59000,4.3,884,0,846,1,0,Bún,shop_033,Bún Chả Hà Nội 36,4.3,closed,25,50000,"53 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.786403,106.695889,15000,0.4127
item_012_003,Gỏi cuốn chay,39000,39000,4.2,1064,0,334,1,0,Cuốn,shop_012,Bếp Chay Sen Vàng,4.4,busy,32,40000,"67 Mai Thị Lựu, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.790509,106.701512,16000,0.3996
item_043_004,Macaron set 4,69000,69000,4.6,955,0,767,1,0,Tráng miệng,shop_043,Bánh Ngọt Paris Mini,4.4,busy,35,50000,"71 Điện Biên Phủ, Phường Đa Kao, Quận 1, TP. Hồ Chí Minh",10.785488,106.700001,9000,0.3991
item_039_001,Hủ tiếu Nam Vang đặc biệt,69000,69000,4.2,548,0,858,1,1,Hủ tiếu,shop_039,Hủ Tiếu Nam Vang Tài Lộc,4.3,busy,18,25000,"121 Nguyễn Thái Học, Phường Cầu Ông Lãnh, Quận 1, TP. Hồ Chí Minh",10.765662,106.691617,29000,0.3901
item_034_001,Bibimbap bò trứng,79000,79000,4.4,489,2,640,0,1,Cơm,shop_034,Cơm Trộn Bibimbap House,4.2,open,21,60000,"62 Nguyễn Hữu Cầu, Phường Tân Định, Quận 1, TP. Hồ Chí Minh",10.792729,106.690306,25000,0.3826
item_017_004,Matcha latte,52000,52000,4.9,131,0,124,0,0,Trà sữa,shop_017,Trà Sữa Moon Tea,4.7,open,20,30000,"97 Lê Thánh Tôn, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh",10.775029,106.695009,19000,0.3723
item_039_005,Hoành thánh thêm,25000,25000,4.4,207,0,246,1,0,Món thêm,shop_039,Hủ Tiếu Nam Vang Tài Lộc,4.3,busy,18,25000,"121 Nguyễn Thái Học, Phường Cầu Ông Lãnh, Quận 1, TP. Hồ Chí Minh",10.765662,106.691617,29000,0.3568
item_014_006,Soda chanh,25000,25000,4.2,562,0,184,1,0,Đồ uống,shop_014,Burger Station Q1,4.3,busy,26,20000,"48 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh",10.767906,106.703311,14000,0.3565
